# Time(s), phi(xm/2,ym/2), Te(xm/2,ym/2), ne at ym/2 and xm/2, xm/10, 2xm/10, 3xm/10, 4xm/10, 6xm/10, 7xm/10, 8xm/10, 9xm/10 
   1.05399495E-04   3.06910143E+01   7.77895887E+00   8.83533154E+17   9.02590559E+17   1.37976055E+18   1.51722060E+18   1.27996507E+18   5.04733208E+17   3.86507692E+17   3.84345178E+17   4.05069001E+17
   1.06843316E-04   3.06546867E+01   7.79626136E+00   8.62725249E+17   9.01012912E+17   1.38950314E+18   1.51136555E+18   1.27008579E+18   4.97136116E+17   4.07744528E+17   4.05184845E+17   4.21369226E+17
   1.08287137E-04   3.02292657E+01   7.52659185E+00   8.34136491E+17   9.11657565E+17   1.38967509E+18   1.50496701E+18   1.27984099E+18   4.93577425E+17   4.23195073E+17   4.14119600E+17   4.36628502E+17
   1.09730957E-04   3.07068419E+01   7.74917642E+00   8.82992216E+17   8.94445537E+17   1.39192229E+18   1.47351254E+18   1.30427868E+18   4.99397783E+17   3.77078925E+17   3.79307985E+17   4.32818239E+17
   1.11174778E-04   3.08971830E+01   7.94922516E+00   8.77995405E+17   9.00241900E+17   1.39062950E+18   1.49157009E+18   1.28282183E+18   5.08311575E+17   3.91090456E+17   4.08511312E+17   4.06392240E+17
   1.12618599E-04   3.06932081E+01   7.78413820E+00   8.68380778E+17   9.15594276E+17   1.40191158E+18   1.51009490E+18   1.30642738E+18   5.08415121E+17   3.83183426E+17   3.89913309E+17   3.64025790E+17
   1.14062420E-04   3.05796464E+01   7.64762850E+00   8.56206749E+17   8.82869689E+17   1.40468379E+18   1.49678478E+18   1.29938045E+18   5.08396235E+17   3.82002356E+17   3.74546307E+17   3.38430400E+17
   1.15506241E-04   3.12274400E+01   7.88388272E+00   8.79210675E+17   9.15434679E+17   1.44509071E+18   1.49906465E+18   1.29149094E+18   5.19687482E+17   3.73947574E+17   4.18080905E+17   3.49668066E+17
   1.16950061E-04   3.04000335E+01   7.65859268E+00   8.80303702E+17   9.12361147E+17   1.44313271E+18   1.51373764E+18   1.30551082E+18   4.96071465E+17   3.91033129E+17   3.92797912E+17   3.91736310E+17
   1.18393882E-04   3.04601171E+01   7.81321989E+00   8.81853185E+17   8.84867155E+17   1.41841983E+18   1.51230913E+18   1.28377985E+18   4.88299923E+17   4.10640697E+17   3.50842220E+17   4.09682308E+17
   1.19837703E-04   3.05976797E+01   7.69620219E+00   8.77579643E+17   8.91950368E+17   1.38491794E+18   1.50631139E+18   1.27478549E+18   4.93653777E+17   3.82858003E+17   3.36393044E+17   4.07704165E+17
   1.21281524E-04   3.10223837E+01   7.85096754E+00   8.75999993E+17   8.98482168E+17   1.40280778E+18   1.50072015E+18   1.27201818E+18   5.17497105E+17   4.42114856E+17   3.49325446E+17   3.61689522E+17
   1.22725344E-04   3.03675195E+01   7.80433468E+00   8.65609322E+17   8.94693642E+17   1.40795203E+18   1.49318000E+18   1.27265995E+18   5.24160388E+17   3.71466743E+17   3.61158156E+17   3.69678641E+17
   1.24169165E-04   3.06582572E+01   7.75987054E+00   8.64500011E+17   9.19073751E+17   1.39684252E+18   1.49708094E+18   1.31098643E+18   5.11060944E+17   3.79954832E+17   3.67772185E+17   4.14901506E+17
   1.25612986E-04   3.05693083E+01   7.82805381E+00   8.73486900E+17   9.05133718E+17   1.45243549E+18   1.51370559E+18   1.30864845E+18   5.22768570E+17   3.97428787E+17   4.16608834E+17   3.99022386E+17
   1.27056807E-04   3.05768002E+01   7.65667180E+00   8.80907940E+17   8.94641563E+17   1.40788213E+18   1.52226212E+18   1.27197003E+18   5.20892184E+17   3.78216677E+17   3.75958819E+17   3.84806361E+17
   1.28500628E-04   3.10327878E+01   7.75017548E+00   8.79796193E+17   8.98484730E+17   1.39530720E+18   1.51475424E+18   1.29108798E+18   5.18645414E+17   3.97642581E+17   4.11392901E+17   4.03744550E+17
   1.29944448E-04   3.06147337E+01   7.80524397E+00   8.80986913E+17   9.17616099E+17   1.42420289E+18   1.49889191E+18   1.31690618E+18   5.03788412E+17   3.78297634E+17   3.69549917E+17   4.97902783E+17
   1.31388269E-04   3.06822064E+01   7.66353620E+00   8.87681552E+17   8.89376645E+17   1.39930816E+18   1.50939912E+18   1.30333039E+18   5.26548336E+17   3.96465703E+17   4.09919194E+17   4.36721416E+17
   1.32832090E-04   3.07880115E+01   7.66414160E+00   8.90447863E+17   8.71693039E+17   1.39700842E+18   1.49230149E+18   1.29576460E+18   5.18221733E+17   3.81789843E+17   4.17568847E+17   3.47272785E+17
   1.34275911E-04   3.08096733E+01   7.77066605E+00   8.66963945E+17   8.85599992E+17   1.41282679E+18   1.51044994E+18   1.27721777E+18   5.19496904E+17   3.98108268E+17   3.98116122E+17   3.65473504E+17
   1.35719732E-04   3.04538303E+01   7.70254404E+00   9.04427143E+17   9.10792438E+17   1.41120992E+18   1.54688969E+18   1.31145709E+18   4.96736276E+17   4.29250553E+17   3.92214199E+17   4.61855225E+17
   1.37163552E-04   3.05604736E+01   7.90833938E+00   8.60770717E+17   9.11082475E+17   1.40684856E+18   1.57927282E+18   1.27459679E+18   4.94631788E+17   4.10268081E+17   4.12682196E+17   4.01765759E+17
   1.38607373E-04   3.06081345E+01   7.81978416E+00   8.77038968E+17   8.80980316E+17   1.44030232E+18   1.50890235E+18   1.31745578E+18   5.02479450E+17   4.07830119E+17   3.91432577E+17   4.52928545E+17
   1.40051194E-04   3.04958857E+01   7.65457940E+00   8.69064325E+17   8.89716495E+17   1.39994629E+18   1.50338345E+18   1.31320218E+18   5.12661426E+17   4.20804077E+17   4.45758115E+17   3.65485841E+17
   1.41495015E-04   3.02462487E+01   7.84015862E+00   8.80945157E+17   9.27133512E+17   1.41706601E+18   1.50188884E+18   1.28716964E+18   4.83493134E+17   3.95711018E+17   4.36229996E+17   3.60821725E+17
   1.42938836E-04   3.09486141E+01   7.94417915E+00   8.70260679E+17   8.89619233E+17   1.40746645E+18   1.49103217E+18   1.26280558E+18   4.89864014E+17   3.89069185E+17   4.01259037E+17   3.62913054E+17
   1.44382656E-04   3.06672145E+01   7.79818320E+00   8.73044728E+17   8.93979602E+17   1.39338705E+18   1.48573010E+18   1.30225333E+18   4.94895530E+17   3.93057152E+17   4.00559469E+17   3.22108779E+17
   1.45826477E-04   3.10892021E+01   7.79739854E+00   8.76053992E+17   9.02970018E+17   1.38227029E+18   1.50096380E+18   1.29511726E+18   4.99090245E+17   4.03435137E+17   4.05465492E+17   3.45350698E+17
   1.47270298E-04   3.06428355E+01   7.62309863E+00   8.81426540E+17   9.34156941E+17   1.42820563E+18   1.52382599E+18   1.29997910E+18   4.98186614E+17   3.97990696E+17   3.92812674E+17   3.94271214E+17
   1.48714119E-04   3.09674060E+01   7.81173582E+00   8.66960521E+17   8.96683948E+17   1.38957160E+18   1.51684785E+18   1.29099349E+18   5.02070445E+17   3.94123480E+17   4.03490717E+17   3.97182571E+17
   1.50157939E-04   3.02999974E+01   7.77054259E+00   8.46952070E+17   9.16638306E+17   1.41461057E+18   1.51004705E+18   1.28785557E+18   4.87499929E+17   3.88903193E+17   4.09421142E+17   4.35889650E+17
   1.51601760E-04   3.04048373E+01   7.52915570E+00   8.91811476E+17   9.29886163E+17   1.45417890E+18   1.50217925E+18   1.26962313E+18   5.13973432E+17   3.93564007E+17   3.89262973E+17   4.57363571E+17
   1.53045581E-04   3.06779733E+01   7.73779183E+00   8.88650840E+17   8.92309369E+17   1.38087035E+18   1.51587670E+18   1.31236563E+18   5.03398373E+17   3.78777128E+17   3.90146276E+17   4.36302318E+17
   1.54489402E-04   3.10871660E+01   7.82969343E+00   8.78151515E+17   9.06174483E+17   1.40614973E+18   1.48390439E+18   1.27593380E+18   4.89342076E+17   3.74390931E+17   4.11162236E+17   4.07520179E+17
   1.55933223E-04   3.04486095E+01   7.59152700E+00   8.82314536E+17   9.26888836E+17   1.44543589E+18   1.51097145E+18   1.26774679E+18   4.86290647E+17   3.83717998E+17   3.50211748E+17   3.94121275E+17
   1.57377043E-04   3.06082093E+01   7.58016646E+00   8.61614821E+17   8.78660889E+17   1.41577138E+18   1.50902270E+18   1.27880557E+18   4.99632377E+17   3.76473408E+17   3.68220062E+17   4.14190700E+17
   1.58820864E-04   3.06071273E+01   7.76438613E+00   8.75186124E+17   8.82774563E+17   1.41604120E+18   1.49477731E+18   1.30988518E+18   5.08939173E+17   3.92676920E+17   3.69112711E+17   3.50415260E+17
   1.60264685E-04   3.08520497E+01   7.81275026E+00   8.87532476E+17   8.77494595E+17   1.41369943E+18   1.51330424E+18   1.26281552E+18   5.01447101E+17   4.03452517E+17   3.78591455E+17   4.35894761E+17
   1.61708506E-04   3.05263524E+01   7.74800039E+00   8.54916368E+17   9.06204647E+17   1.42651160E+18   1.52071433E+18   1.29123128E+18   4.90906826E+17   4.14873786E+17   4.14783765E+17   4.08256563E+17
   1.63152327E-04   3.06874631E+01   7.60046784E+00   8.81074147E+17   9.20078106E+17   1.38694969E+18   1.50969841E+18   1.29175330E+18   5.08222474E+17   4.02972401E+17   3.82175572E+17   3.77320456E+17
